saccade_ser,Id,QuestionsNum,Answer,stime,etime,sxp,syp,exp,eyp,dur,ampl
341,00a45dae43da4bd9b262e11f4db1b6c0,66,1,23173274,23173305,504.744384,457.948188,568.6940159999999,452.971008,31,64.14302576031014
342,00a45dae43da4bd9b262e11f4db1b6c0,66,1,23173705,23173737,568.6940159999999,452.971008,509.86099200000007,459.538056,32,59.19840227927492
343,00a45dae43da4bd9b262e11f4db1b6c0,66,1,23174346,23174377,509.86099200000007,459.538056,582.220992,465.772572,31,72.62808540608964
344,00a45dae43da4bd9b262e11f4db1b6c0,66,1,23174585,23174617,582.220992,465.772572,661.368768,455.07581999999996,32,79.86733342922928
345,00a45dae43da4bd9b262e11f4db1b6c0,66,1,23175017,23175048,661.368768,455.07581999999996,852.2674559999999,446.193576,31,191.10521536210578
346,00a45dae43da4bd9b262e11f4db1b6c0,66,1,23176361,23176393,852.2674559999999,446.193576,984.3949440000001,420.428124,32,134.61623825510242
347,00a45dae43da4bd9b262e11f4db1b6c0,66,1,23176728,23176858,984.3949440000001,420.428124,468.861696,464.897988,130,517.4476771593513
348,00a45dae43da4bd9b262e11f4db1b6c0,66,1,23177399,23177529,468.861696,464.897988,796.356672,381.62264400000004,130,337.91676818938555
349,00a45dae43da4bd9b262e11f4db1b6c0,66,1,23177622,23177834,796.356672,381.62264400000004,587.049792,458.728812,212,223.0576857204849
350,00a45dae43da4bd9b262e11f4db1b6c0,67,1,23178809,23178842,587.049792,458.728812,727.076544,437.66352,33,141.6023933509415
351,00a45dae43da4bd9b262e11f4db1b6c0,67,1,23179000,23179033,727.076544,437.66352,820.381056,453.65983200000005,33,94.66580141296791
352,00a45dae43da4bd9b262e11f4db1b6c0,67,1,23179273,23179304,820.381056,453.65983200000005,910.969536,455.03974800000003,31,90.59898938110433
353,00a45dae43da4bd9b262e11f4db1b6c0,67,1,23179641,23179769,910.969536,455.03974800000003,531.3648000000001,464.423868,128,379.7207096035243
354,00a45dae43da4bd9b262e11f4db1b6c0,67,1,23179945,23179979,531.3648000000001,464.423868,575.38348800000006,464.415984,34,44.01868870603485
355,00a45dae43da4bd9b262e11f4db1b6c0,67,1,23180521,23180553,575.38348800000006,464.415984,662.8329600000001,461.40084,32,87.50143568204766
356,00a45dae43da4bd9b262e11f4db1b6c0,67,1,23180681,23180809,662.8329600000001,461.40084,897.0418559999999,438.583572,128,235.31773134322574
357,00a45dae43da4bd9b262e11f4db1b6c0,68,1,23181081,23181178,897.0418559999999,438.583572,622.8107520000001,455.468616,97,274.7504378739744
358,00a45dae43da4bd9b262e11f4db1b6c0,68,1,23183064,23183099,622.8107520000001,455.468616,793.5002880000001,445.7079,35,170.96838677582457
359,00a45dae43da4bd9b262e11f4db1b6c0,68,1,23183529,23183561,793.5002880000001,445.7079,849.1727999999999,458.70321600000005,32,57.169107307443475
360,00a45dae43da4bd9b262e11f4db1b6c0,68,1,23183993,23184139,849.1727999999999,458.70321600000005,988.2875520000001,443.907216,146,139.89937755408906
361,00a45dae43da4bd9b262e11f4db1b6c0,68,1,23184473,23184506,988.2875520000001,443.907216,1073.538624,443.71313999999995,33,85.25129290892276
362,00a45dae43da4bd9b262e11f4db1b6c0,68,1,23184966,23185065,1073.538624,443.71313999999995,511.975872,453.58498799999995,99,561.6495151041694
363,00a45dae43da4bd9b262e11f4db1b6c0,68,1,23185577,23185608,511.975872,453.58498799999995,617.512704,457.516728,31,105.61004444665207
364,00a45dae43da4bd9b262e11f4db1b6c0,68,1,23185849,23185881,617.512704,457.516728,679.0078080000001,462.31430400000005,32,61.68196293444788
365,00a45dae43da4bd9b262e11f4db1b6c0,68,1,23186137,23186185,679.0078080000001,462.31430400000005,802.387968,456.03442800000005,48,123.53987503717559
366,00a45dae43da4bd9b262e11f4db1b6c0,68,1,23186377,23186409,802.387968,456.03442800000005,984.408,441.945936,32,182.56444795226452
367,00a45dae43da4bd9b262e11f4db1b6c0,68,1,23186584,23186952,984.408,441.945936,1043.441472,445.42440000000005,368,59.13586499049519
368,00a45dae43da4bd9b262e11f4db1b6c0,68,1,23188218,23188333,1043.441472,445.42440000000005,753.190848,451.333404,115,290.31076635333625
369,00a45dae43da4bd9b262e11f4db1b6c0,68,1,23188489,23188522,753.190848,451.333404,1055.3155199999999,435.95496,33,302.51580780344136
370,00a45dae43da4bd9b262e11f4db1b6c0,68,1,23188889,23189001,1055.3155199999999,435.95496,508.768896,451.068696,112,546.7555552728064
371,00a45dae43da4bd9b262e11f4db1b6c0,68,1,23189192,23189225,508.768896,451.068696,586.780608,442.698264,33,78.4594885341319
372,00a45dae43da4bd9b262e11f4db1b6c0,68,1,23189368,23189402,586.780608,442.698264,683.2560000000001,449.78522399999997,34,96.73534133704845
373,00a45dae43da4bd9b262e11f4db1b6c0,68,1,23189529,23189706,683.2560000000001,449.78522399999997,518.607936,450.883152,177,164.65172463366824
374,00a45dae43da4bd9b262e11f4db1b6c0,69,1,23190392,23190442,518.607936,450.883152,642.5228159999999,458.38224,50,124.14158773854201
375,00a45dae43da4bd9b262e11f4db1b6c0,69,1,23190937,23191065,642.5228159999999,458.38224,828.589632,444.906648,128,186.5541519134012
376,00a45dae43da4bd9b262e11f4db1b6c0,69,1,23191305,23191337,828.589632,444.906648,837.32928,455.254452,32,13.544685112113893
377,00a45dae43da4bd9b262e11f4db1b6c0,70,1,23191545,23191641,837.32928,455.254452,620.38348800000006,454.31960399999997,96,216.94780618224829
378,00a45dae43da4bd9b262e11f4db1b6c0,70,1,23192953,23192985,620.38348800000006,454.31960399999997,902.818752,446.313132,32,282.54872490357565
379,00a45dae43da4bd9b262e11f4db1b6c0,70,1,23194089,23194122,902.818752,446.313132,657.747456,457.523532,33,245.32756304842633
380,00a45dae43da4bd9b262e11f4db1b6c0,71,1,23194394,23194425,657.747456,457.523532,577.886976,448.689996,31,80.34754273836695
381,00a45dae43da4bd9b262e11f4db1b6c0,71,1,23195064,23195193,577.886976,448.689996,548.080704,450.910152,129,29.888843122515166
382,00a45dae43da4bd9b262e11f4db1b6c0,72,1,23195769,23195801,548.080704,450.910152,675.78432,453.404196,32,127.72796794339678
383,00a45dae43da4bd9b262e11f4db1b6c0,72,1,23196105,23196138,675.78432,453.404196,781.562496,448.09966799999995,33,105.91109731841026
384,00a45dae43da4bd9b262e11f4db1b6c0,72,1,23196297,23196329,781.562496,448.09966799999995,887.2765440000001,452.478744,32,105.8047080765317
385,00a45dae43da4bd9b262e11f4db1b6c0,72,1,23196602,23196777,887.2765440000001,452.478744,235.67904,333.417708,175,662.3857165673362
386,00a45dae43da4bd9b262e11f4db1b6c0,72,1,23196905,23197033,235.67904,333.417708,655.473408,445.68057600000003,128,434.54604236617416
387,00a45dae43da4bd9b262e11f4db1b6c0,72,1,23197338,23197405,655.473408,445.68057600000003,542.220672,452.213604,67,113.4410096320306
388,00a45dae43da4bd9b262e11f4db1b6c0,73,1,23198473,23198505,542.220672,452.213604,622.6598399999999,458.18190000000004,32,80.66027712372318
389,00a45dae43da4bd9b262e11f4db1b6c0,73,1,23198874,23198920,622.6598399999999,458.18190000000004,701.727744,468.72064800000004,46,79.76715271564316
390,00a45dae43da4bd9b262e11f4db1b6c0,73,1,23199321,23199354,701.727744,468.72064800000004,786.100224,459.116964,33,84.9172899221487
391,00a45dae43da4bd9b262e11f4db1b6c0,73,1,23199785,23199880,786.100224,459.116964,483.75744,452.26306800000003,95,302.42046049705283
392,00a45dae43da4bd9b262e11f4db1b6c0,73,1,23200361,23200394,483.75744,452.26306800000003,560.832768,453.518784,33,77.08555642258958
393,00a45dae43da4bd9b262e11f4db1b6c0,73,1,23200617,23200665,560.832768,453.518784,626.793984,467.008848,48,67.32654634631689
394,00a45dae43da4bd9b262e11f4db1b6c0,73,1,23200759,23200857,626.793984,467.008848,806.724672,462.591,98,179.98491565990872
395,00a45dae43da4bd9b262e11f4db1b6c0,73,1,23201320,23201466,806.724672,462.591,558.875136,453.8646,146,248.00310996512792
396,00a45dae43da4bd9b262e11f4db1b6c0,73,1,23202362,23202393,558.875136,453.8646,681.345984,463.678992,31,122.86346446429377
397,00a45dae43da4bd9b262e11f4db1b6c0,73,1,23202537,23202568,681.345984,463.678992,801.210816,442.39294800000005,31,121.74018900740278
398,00a45dae43da4bd9b262e11f4db1b6c0,73,1,23203000,23203209,801.210816,442.39294800000005,532.368576,451.569276,209,268.99880111959834
399,00a45dae43da4bd9b262e11f4db1b6c0,74,1,23203882,23203914,532.368576,451.569276,598.025088,460.753272,32,66.29572648771686
400,00a45dae43da4bd9b262e11f4db1b6c0,74,1,23204073,23204106,598.025088,460.753272,702.4711679999999,454.411296,33,104.63844554919078
401,00a45dae43da4bd9b262e11f4db1b6c0,74,1,23204474,23204586,702.4711679999999,454.411296,534.9792,456.816888,112,167.50924218497158
402,00a45dae43da4bd9b262e11f4db1b6c0,75,1,23205084,23205114,534.9792,456.816888,598.9824000000001,455.7816,30,64.01157263716426
403,00a45dae43da4bd9b262e11f4db1b6c0,75,1,23205321,23205354,598.9824000000001,455.7816,675.322368,453.92691599999995,33,76.36249450470343
404,00a45dae43da4bd9b262e11f4db1b6c0,75,1,23205481,23205513,675.322368,453.92691599999995,763.982016,455.251536,32,88.6695426943678
405,00a45dae43da4bd9b262e11f4db1b6c0,75,1,23205624,23205657,763.982016,455.251536,843.839616,438.701724,33,81.55447599608088
406,00a45dae43da4bd9b262e11f4db1b6c0,75,1,23205816,23206026,843.839616,438.701724,1002.514944,438.414984,210,158.67558708174107
407,00a45dae43da4bd9b262e11f4db1b6c0,76,1,23206248,23206360,1002.514944,438.414984,515.066688,449.15688,112,487.56660120143215
408,00a45dae43da4bd9b262e11f4db1b6c0,76,1,23206554,23206585,515.066688,449.15688,578.946816,461.414016,31,65.04543132472013
409,00a45dae43da4bd9b262e11f4db1b6c0,76,1,23206824,23206857,578.946816,461.414016,658.0202879999999,460.63576800000004,33,79.07730169956659
410,00a45dae43da4bd9b262e11f4db1b6c0,76,1,23207098,23207129,658.0202879999999,460.63576800000004,746.655168,441.524952,31,90.6717444455563
411,00a45dae43da4bd9b262e11f4db1b6c0,76,1,23207354,23207402,746.655168,441.524952,827.467008,461.441664,48,83.22997597666684
412,00a45dae43da4bd9b262e11f4db1b6c0,76,1,23207833,23207864,827.467008,461.441664,977.3400959999999,437.60142,31,151.75737128928947
413,00a45dae43da4bd9b262e11f4db1b6c0,76,1,23208297,23208538,977.3400959999999,437.60142,1115.5480320000001,423.41562,241,138.93405088393618
414,00a45dae43da4bd9b262e11f4db1b6c0,77,1,23208808,23208905,1115.5480320000001,423.41562,547.019328,453.44566799999996,97,569.3212547014226
415,00a45dae43da4bd9b262e11f4db1b6c0,77,1,23209609,23209641,547.019328,453.44566799999996,619.824576,463.503708,32,73.49672309010182
416,00a45dae43da4bd9b262e11f4db1b6c0,77,1,23210105,23210136,619.824576,463.503708,688.516992,456.360804,31,69.0627909475882
417,00a45dae43da4bd9b262e11f4db1b6c0,77,1,23210649,23210746,688.516992,456.360804,506.761344,457.432704,97,181.7588087260419
418,00a45dae43da4bd9b262e11f4db1b6c0,78,1,23211993,23212025,506.761344,457.432704,566.950656,462.45448799999997,32,60.39844032403483
419,00a45dae43da4bd9b262e11f4db1b6c0,78,1,23212282,23212315,566.950656,462.45448799999997,701.207808,458.5329,33,134.3144136553961
420,00a45dae43da4bd9b262e11f4db1b6c0,78,1,23213800,23213832,701.207808,458.5329,810.32544,442.703772,32,110.25977918773373
421,00a45dae43da4bd9b262e11f4db1b6c0,78,1,23214105,23214473,810.32544,442.703772,556.071552,452.3688,368,254.4375214652063
422,00a45dae43da4bd9b262e11f4db1b6c0,79,1,23215545,23215578,556.071552,452.3688,684.552192,446.007492,33,128.6380235166899
423,00a45dae43da4bd9b262e11f4db1b6c0,79,1,23215737,23215768,684.552192,446.007492,763.125888,438.053184,31,78.97529182509734
424,00a45dae43da4bd9b262e11f4db1b6c0,79,1,23215944,23215978,763.125888,438.053184,851.828736,449.81946000000005,34,89.47983289110057
425,00a45dae43da4bd9b262e11f4db1b6c0,79,1,23216312,23216473,851.828736,449.81946000000005,481.144704,452.014236,161,370.6905294466899
426,00a45dae43da4bd9b262e11f4db1b6c0,80,1,23216841,23216874,481.144704,452.014236,586.424448,448.644096,33,105.33367144614839
427,00a45dae43da4bd9b262e11f4db1b6c0,80,1,23217385,23217420,586.424448,448.644096,701.195328,441.240156,35,115.00944840967635
428,00a45dae43da4bd9b262e11f4db1b6c0,80,1,23217577,23217722,701.195328,441.240156,769.1379840000001,449.182476,145,68.40529914646045
429,00a45dae43da4bd9b262e11f4db1b6c0,81,1,23217913,23218024,769.1379840000001,449.182476,493.631808,461.04508799999996,111,275.76144505279484
430,00a45dae43da4bd9b262e11f4db1b6c0,81,1,23218393,23218522,493.631808,461.04508799999996,747.7562879999999,455.608044,129,254.18263666648892
431,00a45dae43da4bd9b262e11f4db1b6c0,81,1,23218761,23218793,747.7562879999999,455.608044,889.718016,442.62126,32,142.55451159261384
432,00a45dae43da4bd9b262e11f4db1b6c0,81,1,23219225,23219466,889.718016,442.62126,1027.479936,421.286724,241,139.4041212748808
433,00a45dae43da4bd9b262e11f4db1b6c0,82,1,23219720,23219833,1027.479936,421.286724,510.50169600000004,450.677952,113,517.8130405048191
434,00a45dae43da4bd9b262e11f4db1b6c0,82,1,23220233,23220265,510.50169600000004,450.677952,610.923072,444.98883600000005,32,100.58239805549893
435,00a45dae43da4bd9b262e11f4db1b6c0,82,1,23220729,23220760,610.923072,444.98883600000005,736.2510719999999,448.004952,31,125.36428733784363
436,00a45dae43da4bd9b262e11f4db1b6c0,82,1,23221305,23221338,736.2510719999999,448.004952,965.57664,447.50502,33,229.32611292769798
437,00a45dae43da4bd9b262e11f4db1b6c0,82,1,23222617,23222649,965.57664,447.50502,1230.441216,415.82592,32,266.7523364405076
438,00a45dae43da4bd9b262e11f4db1b6c0,82,1,23223416,23223850,1230.441216,415.82592,466.778304,464.285952,434,765.1989400579178
439,00a45dae43da4bd9b262e11f4db1b6c0,83,1,23224250,23224281,466.778304,464.285952,554.5727999999999,460.249128,31,87.88725434271444
440,00a45dae43da4bd9b262e11f4db1b6c0,83,1,23224490,23224522,554.5727999999999,460.249128,654.63744,462.31786800000003,32,100.08602231838975
441,00a45dae43da4bd9b262e11f4db1b6c0,83,1,23224922,23224952,654.63744,462.31786800000003,797.958528,450.84103200000004,30,143.77987352225153
442,00a45dae43da4bd9b262e11f4db1b6c0,83,1,23225465,23225498,797.958528,450.84103200000004,1005.085056,428.231556,33,208.3568741518488
443,00a45dae43da4bd9b262e11f4db1b6c0,83,1,23225625,23225769,1005.085056,428.231556,1119.931008,424.40166,144,114.90979416114678
444,00a45dae43da4bd9b262e11f4db1b6c0,84,1,23225993,23226137,1119.931008,424.40166,534.554496,449.22816,144,585.9027358730596
445,00a45dae43da4bd9b262e11f4db1b6c0,84,1,23226538,23226569,534.554496,449.22816,637.572288,462.16040399999997,31,103.82633771558542
446,00a45dae43da4bd9b262e11f4db1b6c0,84,1,23226841,23226873,637.572288,462.16040399999997,819.74496,441.21153599999997,32,183.3732191300055
447,00a45dae43da4bd9b262e11f4db1b6c0,84,1,23228169,23228200,819.74496,441.21153599999997,961.7351039999999,434.326428,31,142.156975577396
448,00a45dae43da4bd9b262e11f4db1b6c0,84,1,23228441,23228474,961.7351039999999,434.326428,1024.622208,426.56533199999996,33,63.36420488436709
449,00a45dae43da4bd9b262e11f4db1b6c0,84,1,23228873,23228904,1024.622208,426.56533199999996,1163.3143679999998,420.311592,31,138.83308146638953
450,00a45dae43da4bd9b262e11f4db1b6c0,84,1,23229847,23230026,1163.3143679999998,420.311592,386.255616,428.673168,179,777.1037382569982
451,00a45dae43da4bd9b262e11f4db1b6c0,84,1,23230185,23230218,386.255616,428.673168,451.12915200000003,470.671128,33,77.28133226921561
452,00a45dae43da4bd9b262e11f4db1b6c0,84,1,23230488,23230617,451.12915200000003,470.671128,543.43296,477.619956,129,92.56499976705256
453,00a45dae43da4bd9b262e11f4db1b6c0,84,1,23231162,23231354,543.43296,477.619956,494.39904,459.636768,192,52.22758237952184
454,00a45dae43da4bd9b262e11f4db1b6c0,85,1,23231721,23231753,494.39904,459.636768,560.5572480000001,454.51422,32,66.35622792009485
455,00a45dae43da4bd9b262e11f4db1b6c0,85,1,23231993,23232024,560.5572480000001,454.51422,617.5726080000001,461.439612,31,57.43441764554824
456,00a45dae43da4bd9b262e11f4db1b6c0,85,1,23232233,23232969,617.5726080000001,461.439612,741.416256,449.36586,736,124.43080260653062
457,00a45dae43da4bd9b262e11f4db1b6c0,86,1,23233241,23233273,741.416256,449.36586,501.63609600000007,450.98467200000005,32,239.7856244271472
458,00a45dae43da4bd9b262e11f4db1b6c0,86,1,23233914,23233945,501.63609600000007,450.98467200000005,646.65984,446.74578,31,145.08567995899938
459,00a45dae43da4bd9b262e11f4db1b6c0,86,1,23234073,23234200,646.65984,446.74578,757.109952,447.99372,127,110.45716180970857
460,00a45dae43da4bd9b262e11f4db1b6c0,86,1,23234312,23234345,757.109952,447.99372,860.59104,454.560336,33,103.6892280777285
461,00a45dae43da4bd9b262e11f4db1b6c0,86,1,23234680,23234714,860.59104,454.560336,958.246272,442.53637200000003,34,98.39268289485307
462,00a45dae43da4bd9b262e11f4db1b6c0,86,1,23235049,23235080,958.246272,442.53637200000003,1060.304256,435.23244,31,102.31900859959924
463,00a45dae43da4bd9b262e11f4db1b6c0,86,1,23235481,23235577,1060.304256,435.23244,478.474944,452.45973599999996,96,582.0842963264555
464,00a45dae43da4bd9b262e11f4db1b6c0,87,1,23236250,23236281,478.474944,452.45973599999996,544.2384,447.589908,31,65.9435165108255
465,00a45dae43da4bd9b262e11f4db1b6c0,87,1,23236521,23236554,544.2384,447.589908,678.3216,450.65365199999997,33,134.11819805506465
466,00a45dae43da4bd9b262e11f4db1b6c0,87,1,23237321,23237353,678.3216,450.65365199999997,817.2481919999999,451.65708,32,138.93021569293566
467,00a45dae43da4bd9b262e11f4db1b6c0,87,1,23237754,23238089,817.2481919999999,451.65708,515.289792,456.90166800000003,335,302.00394208329413
468,00a45dae43da4bd9b262e11f4db1b6c0,88,1,23238602,23238632,515.289792,456.90166800000003,637.365312,452.42366400000003,30,122.1576240072408
469,00a45dae43da4bd9b262e11f4db1b6c0,88,1,23238760,23238793,637.365312,452.42366400000003,738.650112,445.527108,33,101.5193242476581
470,00a45dae43da4bd9b262e11f4db1b6c0,88,1,23238970,23239001,738.650112,445.527108,857.2081919999999,441.215856,31,118.63644139594665
471,00a45dae43da4bd9b262e11f4db1b6c0,88,1,23239130,23239161,857.2081919999999,441.215856,938.967168,437.5647,31,81.84046124445368
472,00a45dae43da4bd9b262e11f4db1b6c0,88,1,23239337,23239369,938.967168,437.5647,1006.402368,431.163108,32,67.73836858955539
473,00a45dae43da4bd9b262e11f4db1b6c0,88,1,23239673,23239866,1006.402368,431.163108,940.8140159999999,461.282256,193,72.17336762491979
474,00a45dae43da4bd9b262e11f4db1b6c0,89,1,23240072,23240170,940.8140159999999,461.282256,635.725248,460.79647200000005,98,305.0891547496444
475,00a45dae43da4bd9b262e11f4db1b6c0,89,1,23240313,23240409,635.725248,460.79647200000005,744.676416,437.37742799999995,96,111.4397084994311
476,00a45dae43da4bd9b262e11f4db1b6c0,89,1,23240537,23240569,744.676416,437.37742799999995,796.0542720000001,450.181692,32,52.94934620690269
477,00a45dae43da4bd9b262e11f4db1b6c0,89,1,23240714,23240744,796.0542720000001,450.181692,669.09408,451.311912,30,126.96522260022739
478,00a45dae43da4bd9b262e11f4db1b6c0,90,1,23241115,23241545,669.09408,451.311912,799.294848,454.964256,430,130.2519850308784
479,00a45dae43da4bd9b262e11f4db1b6c0,91,1,23241977,23242120,799.294848,454.964256,1093.786176,435.758508,143,295.1169311026447
480,00a45dae43da4bd9b262e11f4db1b6c0,91,1,23242250,23242713,1093.786176,435.758508,1027.9632,440.75890799999996,463,66.01263643921969
481,00a45dae43da4bd9b262e11f4db1b6c0,92,2,23242824,23242857,1027.9632,440.75890799999996,934.780992,428.082624,33,94.04048098454149
482,00a45dae43da4bd9b262e11f4db1b6c0,92,2,23243289,23243529,934.780992,428.082624,627.312384,463.4793,240,309.4993854231485
483,00a45dae43da4bd9b262e11f4db1b6c0,92,2,23243690,23243720,627.312384,463.4793,513.2300160000001,448.246872,30,115.09480245112104
484,00a45dae43da4bd9b262e11f4db1b6c0,92,2,23244233,23244329,513.2300160000001,448.246872,920.775744,447.40296,96,407.54660175066323
485,00a45dae43da4bd9b262e11f4db1b6c0,92,2,23245065,23245097,920.775744,447.40296,1032.869376,435.061584,32,112.7709709833378
486,00a45dae43da4bd9b262e11f4db1b6c0,92,2,23245674,23245865,1032.869376,435.061584,589.548672,450.937908,191,443.6048965676649
487,00a45dae43da4bd9b262e11f4db1b6c0,92,2,23246601,23246745,589.548672,450.937908,786.0533760000001,437.65596,144,196.95306252201905
488,00a45dae43da4bd9b262e11f4db1b6c0,92,2,23247241,23247272,786.0533760000001,437.65596,940.899456,449.160768,31,155.27288590891598
489,00a45dae43da4bd9b262e11f4db1b6c0,92,2,23247689,23247785,940.899456,449.160768,955.5162240000001,770.571684,96,321.7431068892151
490,00a45dae43da4bd9b262e11f4db1b6c0,92,2,23248520,23248761,955.5162240000001,770.571684,333.443712,1643.96952,241,1072.2863377454146
491,00a45dae43da4bd9b262e11f4db1b6c0,92,2,23248952,23249098,333.443712,1643.96952,762.2703359999999,739.731852,146,1000.768721374382
492,00a45dae43da4bd9b262e11f4db1b6c0,92,2,23249226,23249256,762.2703359999999,739.731852,516.282432,620.439264,30,273.38758286734776
493,00a45dae43da4bd9b262e11f4db1b6c0,93,1,23249417,23249530,516.282432,620.439264,487.89446399999997,446.71014,113,176.0331936112516
494,00a45dae43da4bd9b262e11f4db1b6c0,93,1,23249930,23249961,487.89446399999997,446.71014,674.083584,441.162828,31,186.27173987698657
495,00a45dae43da4bd9b262e11f4db1b6c0,93,1,23250632,23250666,674.083584,441.162828,857.534976,441.898092,34,183.45286544474408
496,00a45dae43da4bd9b262e11f4db1b6c0,93,1,23251098,23251129,857.534976,441.898092,973.8958079999999,431.76834,31,116.80092079822698
497,00a45dae43da4bd9b262e11f4db1b6c0,93,1,23251465,23251497,973.8958079999999,431.76834,1086.73536,431.992008,32,112.83977367459993
498,00a45dae43da4bd9b262e11f4db1b6c0,93,1,23251640,23251673,1086.73536,431.992008,1161.35424,418.38757200000003,33,75.84891516252881
499,00a45dae43da4bd9b262e11f4db1b6c0,93,1,23251769,23251896,1161.35424,418.38757200000003,541.857984,451.479744,127,620.3794830953833
500,00a45dae43da4bd9b262e11f4db1b6c0,93,1,23252840,23252873,541.857984,451.479744,694.26432,456.755112,33,152.4976090320118
501,00a45dae43da4bd9b262e11f4db1b6c0,93,1,23253209,23253241,694.26432,456.755112,819.471168,448.06662,32,125.50794667800592
502,00a45dae43da4bd9b262e11f4db1b6c0,93,1,23253817,23253849,819.471168,448.06662,927.5408639999999,442.11808800000006,32,108.23328612994904
503,00a45dae43da4bd9b262e11f4db1b6c0,93,1,23254217,23254249,927.5408639999999,442.11808800000006,1030.977408,416.40069600000004,32,106.58565985134025
504,00a45dae43da4bd9b262e11f4db1b6c0,93,1,23254377,23254425,1030.977408,416.40069600000004,1208.194176,408.07152,48,177.41239537643585
505,00a45dae43da4bd9b262e11f4db1b6c0,93,1,23254825,23254953,1208.194176,408.07152,506.54361600000004,447.72058799999996,128,702.769917499022
506,00a45dae43da4bd9b262e11f4db1b6c0,94,1,23255465,23255497,506.54361600000004,447.72058799999996,584.73216,454.232664,32,78.4592604264768
507,00a45dae43da4bd9b262e11f4db1b6c0,94,1,23255656,23255753,584.73216,454.232664,737.649216,447.311808,97,153.0735910060252
508,00a45dae43da4bd9b262e11f4db1b6c0,94,1,23256025,23256058,737.649216,447.311808,874.61664,445.810176,33,136.97565526712833
509,00a45dae43da4bd9b262e11f4db1b6c0,94,1,23256361,23256426,874.61664,445.810176,494.06111999999996,455.87772,65,380.68866445517176
510,00a45dae43da4bd9b262e11f4db1b6c0,95,1,23256729,23256760,494.06111999999996,455.87772,577.6508160000001,441.298584,31,84.85156736253569
511,00a45dae43da4bd9b262e11f4db1b6c0,95,1,23256905,23256936,577.6508160000001,441.298584,681.7284480000001,456.66709199999997,31,105.20620001156531
512,00a45dae43da4bd9b262e11f4db1b6c0,95,1,23257064,23257097,681.7284480000001,456.66709199999997,769.667136,456.364152,33,87.93920979747848
513,00a45dae43da4bd9b262e11f4db1b6c0,95,1,23257272,23257304,769.667136,456.364152,893.046336,448.878672,32,123.6060653991963
514,00a45dae43da4bd9b262e11f4db1b6c0,95,1,23257737,23257833,893.046336,448.878672,545.3644800000001,454.49802000000005,96,347.7272639059954
515,00a45dae43da4bd9b262e11f4db1b6c0,96,1,23258345,23258376,545.3644800000001,454.49802000000005,660.301056,449.490816,31,115.04559354665166
516,00a45dae43da4bd9b262e11f4db1b6c0,96,1,23258600,23258649,660.301056,449.490816,748.80384,456.458436,49,88.77663264742057
517,00a45dae43da4bd9b262e11f4db1b6c0,96,1,23258935,23259050,748.80384,456.458436,678.711168,454.162032,115,70.13027976153238
518,00a45dae43da4bd9b262e11f4db1b6c0,96,1,23259610,23259640,678.711168,454.162032,784.960512,456.87920399999996,30,106.28408217653248
519,00a45dae43da4bd9b262e11f4db1b6c0,96,1,23260121,23260761,784.960512,456.87920399999996,648.811776,454.956156,640,136.16231647562404
519,00a45dae43da4bd9b262e11f4db1b6c0,97,1,23260121,23260761,784.960512,456.87920399999996,648.811776,454.956156,640,136.16231647562404
520,00a45dae43da4bd9b262e11f4db1b6c0,98,1,23261225,23261256,648.811776,454.956156,757.606656,452.201508,31,108.82974777062708
521,00a45dae43da4bd9b262e11f4db1b6c0,98,1,23261385,23261417,757.606656,452.201508,846.505344,448.71429600000005,32,88.9670578116096
522,00a45dae43da4bd9b262e11f4db1b6c0,98,1,23261561,23261865,846.505344,448.71429600000005,765.095424,454.697064,304,81.62945906563532
523,00a45dae43da4bd9b262e11f4db1b6c0,99,1,23262361,23262393,765.095424,454.697064,868.03872,442.594368,32,103.65229105915624
524,00a45dae43da4bd9b262e11f4db1b6c0,99,1,23262569,23262697,868.03872,442.594368,931.71264,449.7822,128,64.0783350051062
525,00a45dae43da4bd9b262e11f4db1b6c0,100,1,23262937,23262970,931.71264,449.7822,715.305024,437.354532,33,216.7641649228988
526,00a45dae43da4bd9b262e11f4db1b6c0,100,1,23263305,23263337,715.305024,437.354532,916.39392,439.693812,32,201.10250203669074
527,00a45dae43da4bd9b262e11f4db1b6c0,100,1,23263609,23263738,916.39392,439.693812,1131.023616,421.462548,129,215.4026123149162
528,00a45dae43da4bd9b262e11f4db1b6c0,100,1,23263978,23264009,1131.023616,421.462548,1203.819456,416.58883199999997,31,72.95880638383728
529,00a45dae43da4bd9b262e11f4db1b6c0,100,1,23264137,23264169,1203.819456,416.58883199999997,1268.6165760000001,415.148436,32,64.8131275354865
530,00a45dae43da4bd9b262e11f4db1b6c0,100,1,23264377,23265177,1268.6165760000001,415.148436,914.9159040000001,430.677216,800,354.0413935990254
530,00a45dae43da4bd9b262e11f4db1b6c0,101,1,23264377,23265177,1268.6165760000001,415.148436,914.9159040000001,430.677216,800,354.0413935990254
531,00a45dae43da4bd9b262e11f4db1b6c0,101,1,23265306,23265336,914.9159040000001,430.677216,717.865536,446.051556,30,197.6492293417079
532,00a45dae43da4bd9b262e11f4db1b6c0,101,1,23265448,23266041,717.865536,446.051556,633.336768,459.47260800000004,593,85.58759989849307
533,00a45dae43da4bd9b262e11f4db1b6c0,102,1,23266345,23266378,633.336768,459.47260800000004,696.85344,442.374912,33,65.77764689059649
